phase,lag,n_on,n_off,n_total,p_on,H_uncond,H_cond,IG_bits,MI_bits,KL_on_bits,KL_off_bits,q90_shift,n_bins,underpowered,bestlag_phase,window_mode,gate_source,gate_percentile,gate_threshold,gate_train,block_len,n_null,bin_method,bins_min,bins_max,fixed_bins,test_window,target,underpowered_policy,two_sided,min_on,min_off,min_total,condition_file,condition_var,condition_values
2,21,40,277,317,0.12618296529968454,3.5511313006718557,3.545486489698267,0.005644810973588488,,0.273747875990349,0.0066619790933447175,0.049053627760252363,20,0,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,
2,22,40,277,317,0.12618296529968454,3.5478424898776533,3.49467307852701,0.05316941135064335,,0.5275458497220036,0.021887381059436082,0.049053627760252363,20,0,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,
2,23,40,277,317,0.12618296529968454,3.5634799478597343,3.5086311714211056,0.05484877643862873,,0.5106540028706686,0.018755947382578457,0.02405362776025237,19,0,1,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,
2,24,40,277,317,0.12618296529968454,3.5463927372244655,3.5105171417607486,0.03587559546371688,,0.32428503234276534,0.009333495806267456,-0.025946372239747634,16,0,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,
2,25,40,277,317,0.12618296529968454,3.5463880988347074,3.5394041002007164,0.006983998633991018,,0.19291334996217002,0.005726638187073572,-0.05094637223974763,16,0,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,
2,26,40,277,317,0.12618296529968454,3.5710088566452423,3.565560644828358,0.005448211816884374,,0.21785899416980062,0.009320685248196793,-0.07594637223974762,17,0,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,
2,27,40,277,317,0.12618296529968454,3.557828597121479,3.539359242482332,0.018469354639147006,,0.2419444420740992,0.008806644518268675,-0.0009463722397476254,16,0,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,
2,28,40,277,317,0.12618296529968454,3.4768499801688755,3.4239267920423084,0.052923188126567045,,0.43660771511263846,0.01601705299727778,0.02405362776025237,15,0,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,
2,29,40,277,317,0.12618296529968454,3.5757721889111096,3.553780185181017,0.02199200373009269,,0.25219363725334143,0.007621974169443265,-0.025946372239747634,16,0,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,
2,30,40,277,317,0.12618296529968454,3.5721688438855415,3.5880935658583493,-0.01592472197280781,,0.08170765474749536,0.0025317813391337795,-0.07594637223974762,17,0,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,
