phase,lag,n_on,n_off,n_total,p_on,H_uncond,H_cond,IG_bits,MI_bits,KL_on_bits,KL_off_bits,q90_shift,n_bins,underpowered,bestlag_phase,window_mode,gate_source,gate_percentile,gate_threshold,gate_train,block_len,n_null,bin_method,bins_min,bins_max,fixed_bins,test_window,target,underpowered_policy,two_sided,min_on,min_off,min_total,condition_file,condition_var,condition_values
3,5,25,451,476,0.052521008403361345,3.8374756622145703,3.8390949245195665,-0.0016192623049962052,,0.6132594624274809,0.004471761676338752,0.17915966386554624,27,0,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,0,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",score_phase_matched,flag_only,0,20,100,200,,,
3,6,25,451,476,0.052521008403361345,3.8067542408586124,3.817540122779977,-0.010785881921364648,,0.49160549234241235,0.0023963504337910393,0.17915966386554624,26,0,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,0,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",score_phase_matched,flag_only,0,20,100,200,,,
3,7,25,448,473,0.052854122621564484,3.768316662945565,3.7613811481282884,0.006935514817276722,,0.84767092314711,0.005220114167818625,0.29852008456659623,27,0,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,0,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",score_phase_matched,flag_only,0,20,100,200,,,
3,8,25,444,469,0.053304904051172705,3.806527664263448,3.7645687866815565,0.04195887758189132,,1.1634574087748824,0.009610177111433804,0.4997867803837953,27,0,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,0,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",score_phase_matched,flag_only,0,20,100,200,,,
3,9,25,440,465,0.053763440860215055,3.7984073262752225,3.760593609033317,0.0378137172419053,,0.9962542064509194,0.007163497120831305,0.45892473118279575,25,0,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,0,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",score_phase_matched,flag_only,0,20,100,200,,,
3,10,25,433,458,0.05458515283842795,3.8168988617701736,3.78317523183525,0.033723629934923505,,0.80895740084773,0.006337275553348386,0.4195633187772926,23,0,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,0,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",score_phase_matched,flag_only,0,20,100,200,,,
3,11,24,426,450,0.05333333333333334,3.807017534328873,3.759310513983494,0.04770702034537866,,0.9873875229424848,0.00951995801261789,0.44166666666666665,24,0,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,0,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",score_phase_matched,flag_only,0,20,100,200,,,
3,12,23,417,440,0.05227272727272727,3.8281575873350406,3.7730217662197725,0.05513582111526816,,1.119817820745045,0.012073340027084253,0.4652173913043478,25,0,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,0,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",score_phase_matched,flag_only,0,20,100,200,,,
3,13,23,409,432,0.05324074074074074,3.842695826784634,3.7799934418777466,0.06270238490688751,,1.268643398209714,0.012607203055308812,0.5068438003220612,26,0,1,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,0,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",score_phase_matched,flag_only,0,20,100,200,,,
3,14,23,403,426,0.0539906103286385,3.7794755247747767,3.7357372099163273,0.04373831485844937,,1.0075439637362458,0.008996095290353699,0.46427842416819753,24,0,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,0,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",score_phase_matched,flag_only,0,20,100,200,,,
